0x00e1b2d4;Champion
0x00e1b2dc;Emperor
0x00e1b2e4;Overlord
0x00e1b2ec;Sparrow Wolf
0x00e1b2f4;Sparrow general
0x00e1b2fc;Sparrow King
0x00e1b304;Sparrow Dragon
0x00e1b30c;Sparrow God
0x00e1b340;Koi-Koi
0x00e1b350;Hanafuda
0x00e1b358;dregs
0x00e1b360;
0x00e1b368;
0x00e1b370;Hanami sake
0x00e1b378;Tsukimi Sake
0x00e1b380;blue short
0x00e1b388;Red short
0x00e1b390;Wild boar butterfly
0x00e1b398;Sanko
0x00e1b3a0;with food
0x00e1b3a8;
0x00e1b3b0;Rain four lights
0x00e1b3b8;Shikou
0x00e1b3c0;Goko
0x00e1b40c;Introduction
0x00e1b414;Introduction 2nd stage
0x00e1b41c;Third stage
0x00e1b424;Makushita
0x00e1b42c;Juryo
0x00e1b434;Frontal
0x00e1b43c;
0x00e1b444;Sekiwake
0x00e1b44c;Ozeki
0x00e1b454;Yokozuna
0x00e1b488;Kabufuda
0x00e1b490;moss game
0x00e1b4a0;
0x00e1b4b0;pig
0x00e1b4b8;Pin
0x00e1b4c0;
0x00e1b4c8;Santa
0x00e1b4d0;Yotsuya
0x00e1b4d8;moss
0x00e1b4e0;Roppou
0x00e1b4f0;Naki
0x00e1b4f8;Oicho
0x00e1b508;Turnip
0x00e1b510;Shippin
0x00e1b520;Kuppin
0x00e1b530;Arashi
0x00e1b57c;Stock entertainer
0x00e1b584;Stockkeeper
0x00e1b58c;Stock Master
0x00e1b594;Tetsujin Co., Ltd.
0x00e1b59c;Stock Superman
0x00e1b5a4;Shareholders
0x00e1b5ac;Stock General
0x00e1b5b4;
0x00e1b5bc;Stock Dragon
0x00e1b5c4;Stock God
0x00e1b5f8;Shogi
0x00e1b600;First move
0x00e1b608;Gote
0x00e1b610;Static Rook
0x00e1b618;Ranging Rook
0x00e1b628;Enclosure
0x00e1b630;Checkmate
0x00e1b638;Finished
0x00e1b640;Check
0x00e1b648;Promotional piece
0x00e1b650;and gold
0x00e1b658;Naruka
0x00e1b660;Seikei
0x00e1b668;Seigin
0x00e1b670;Ryoma
0x00e1b678;Dragon King
0x00e1b6c4;steps
0x00e1b6cc;lance
0x00e1b6d4;Keima
0x00e1b6dc;Silver General
0x00e1b6e4;Gold General
0x00e1b6ec;Bishop
0x00e1b6f4;Rook
0x00e1b6fc;King
0x00e1b704;King
0x00e1b70c;Shogi King
0x00e1b740;Joy
0x00e1b748;small
0x00e1b750;Mouse
0x00e1b758;Neighborhood
0x00e1b760;poor
0x00e1b768;Millionaire
0x00e1b770;Millionaire
0x00e1b778;Anger
0x00e1b780;big
0x00e1b788;Cow
0x00e1b790;Restoration
0x00e1b798;pathetic
0x00e1b7a0;fat
0x00e1b7a8;Tiger
0x00e1b7b0;is back
0x00e1b7c0;fun
0x00e1b7c8;thin
0x00e1b7d0;Rabbit
0x00e1b7d8;Easy
0x00e1b7e8;flashy
0x00e1b7f0;Dragon
0x00e1b7f8;Sadness
0x00e1b800;sober
0x00e1b808;Snake
0x00e1b810;Laughter
0x00e1b818;Suspicious
0x00e1b820;horse
0x00e1b828;cried
0x00e1b830;Fashionable
0x00e1b840;Ovis aries
0x00e1b848;Surprise
0x00e1b850;Refreshing
0x00e1b860;Monkey
0x00e1b868;Pleasant and exciting
0x00e1b878;beautiful
0x00e1b880;Surprised
0x00e1b890;Bird
0x00e1b898;The end of the Edo period
0x00e1b8a0;Crybaby
0x00e1b8a8;Fresh
0x00e1b8b0;dog
0x00e1b8b8;blood, sweat and tears
0x00e1b8c8;Angry Rinbo
0x00e1b8d8;One-shot reversal
0x00e1b8e8;boar
0x00e1b8f0;
0x00e1b900;Rampage
0x00e1b910;Perfect
0x00e1b9e4;Rookie
0x00e1b9ec;man
0x00e1b9f4;Woman
0x00e1b9fc;cat
0x00e1ba04;kid
0x00e1ba0c;Country girl
0x00e1ba14;raccoon dog
0x00e1ba1c;
0x00e1ba2c;Signboard girl
0x00e1ba34;fox
0x00e1ba3c;Tradesman
0x00e1ba44;Merchant
0x00e1ba4c;Crow
0x00e1ba54;Craftsman
0x00e1ba5c;shaved
0x00e1ba64;wolf
0x00e1ba6c;Ronin
0x00e1ba74;servant
0x00e1ba7c;Hawk
0x00e1ba84;Shishi
0x00e1ba8c;Samurai
0x00e1ba94;Beauty
0x00e1ba9c;
0x00e1baa4;Maiko
0x00e1baac;Kappa
0x00e1bab4;Geisha
0x00e1babc;Oiran
0x00e1bac4;Onyudo
0x00e1bacc;Princess
0x00e1bad4;Demon
0x00e1badc;Ninja
0x00e1bae4;Samurai
0x00e1baec;
0x00e1baf4;Shogun
0x00e1bb88;10th grade
0x00e1bb90;9th grade
0x00e1bb98;8th grade
0x00e1bba0;7th grade
0x00e1bba8;6th grade
0x00e1bbb0;5th grade
0x00e1bbb8;4th grade
0x00e1bbc0;Third grade
0x00e1bbc8;Level 2
0x00e1bbd0;First grade
0x00e1bbd8;First stage
0x00e1bbe0;2 steps
0x00e1bbe8;3 dan
0x00e1bbf0;4 steps
0x00e1bbf8;5 steps
0x00e1bc00;6 steps
0x00e1bc08;7th dan
0x00e1bc10;8 steps
0x00e1bc18;9 steps
0x00e1bc20;Top row
0x00e1bc7c;We are looking for opponents, so please wait for a while.
0x00e1bcbc;Find an opponent
0x00e1bcdc;Keep waiting
0x00e1bcfc;Play other games
0x00e1bd28;Choose the next game
0x00e1bd40;Choose the next person
0x00e1bd60;A communication error has occurred. [n] Returns to the main menu screen.
0x00e1bdb0;No nickname has been entered. [n] Returns to the main menu screen.
0x00e1be00;The nickname is incorrect. [n] Returns to the main menu screen.
0x00e1be48;You have been disconnected from the host. [n] Please wait for a while.
0x00e1be88;Waiting for ranking to be received. [n] Please wait for a while.
0x00e1bec8;Failed to receive the ranking. [n] Returns to the bet point selection screen.
0x00e1bf0c;
0x00e1bf14;Nickname
0x00e1bf2c;[n] Returns to the main menu screen because you were not signed in.
0x00e1bf74;You will be returned to the [n] main menu screen because you did not sign up.
0x00e1bfb8;I signed out from "PSN". [n] I can't play the gambling mini-game. [n] Returns to the main menu screen.
0x00e1c034;Waiting for communication with another user. [n] Please wait for a while.
0x00e1c070;Failed to create room. [n] Check the communication status.
0x00e1c0ac;Failed to receive the ranking. [n] Close the ranking screen.
0x00e1c0f0;Waiting for another player's turn.
0x00e1c124;Shiba Inu
0x00e1c12c;Kuroshiba
0x00e1c134;Shirashiba
0x00e1c150;Calico
0x00e1c158;Black cat
0x00e1c160;White cat
0x00e1c17c;Please give it a name
0x00e1c19c;Would you like to replace it?
0x00e1c1b4;Replaced
0x00e1c1cc;I don't have anything to pass
0x00e1c1f4;(It seems that the virtue is not enough ...)
0x00e1c21c;Standard
0x00e1c224;Gold Dance
0x00e1c22c;New construction style
0x00e1c234;Loved flowers
0x00e1c23c;Interior D
0x00e1c244;Interior E
0x00e1c268;It's a menu that can't be made in the current kitchen. [n] I hope the kitchen can be expanded ...
0x00e1c2b8;It's a menu that I can't make yet. I hope I can expand the kitchen to [n] a "universal kitchen" and teach someone how to cook [n] ...
0x00e1c340;Not enough material.
0x00e1c36c;Please select a destination. You can select it with the top and bottom of the left stick.
0x00e1c3b4;Chapter 1 Tosa, Dappan
0x00e1c3cc;Chapter 2 A man named Hajime Saito
0x00e1c3e4;Chapter 3 Mibu Wolf
0x00e1c3f4;Chapter 4 Joint Fight
0x00e1c404;Chapter 5 Iron Rules
0x00e1c414;Chapter 6 Ikedaya Incident
0x00e1c42c;Chapter 7 Two Ryoma
0x00e1c444;Chapter 8 Howling Mad Dog
0x00e1c45c;Chapter 9 Fighting Flower Road
0x00e1c474;Chapter 10 Identity
0x00e1c484;Chapter 11 Great Gambling
0x00e1c49c;Chapter 12 Kyo Flame
0x00e1c4b4;Chapter 13 Assassination of Ryoma
0x00e1c4cc;Final chapter Dawn
0x00e1c4dc;Complete
0x00e1c520;%s
0x00e1c538;lost%s
0x00e1c550;Health recovered
0x00e1c568;
0x00e1c570;Experience:%s
0x00e1c59c;.
0x00e1c5bc;Equipment
0x00e1c5c8;I have a lot of belongings
0x00e1c5e8;During the end of the Edo period
0x00e1c600;Do you want to explore freely? [n] Go where you want to go and do what you want to do.
0x00e1c648;Do you want to explore freely? [n] Go where you want to go and do what you want to do.
0x00e1c690;Try to explore freely. [n] Go where you want to go and do what you want to do.
0x00e1c6f0;●%s [n] Total play time%d Hours% 02d minutes / [n] Level% 02d / Experience points%d / [n] Possession%s / Bet points%d points [n] ● Battle dungeon [ n] Solution mission%d cases / Soldier card%d sheets [n] ● Another Life [n] Crop%d species / Fish%d species / Cooking%d products / Delivery%d products
0x00e1c7c8;Goods
0x00e1c7d4;Clear data
0x00e1c7f8;Sell
0x00e1c800;eat
0x00e1c808;Change
0x00e1c810;Enlarge
0x00e1c818;reduced
0x00e1c820;use
0x00e1c828;Discard
0x00e1c830;Confirmed
0x00e1c838;See
0x00e1c840;Valuables
0x00e1c848;What to bring
0x00e1c850;List
0x00e1c858;Remove
0x00e1c860;buy
0x00e1c868;Confirm
0x00e1c870;line up
0x00e1c878;Transfer
0x00e1c880;Kyozenzu
0x00e1c888;fully armed
0x00e1c898;Switch
0x00e1c8a8;Sort
0x00e1c8b8;Standard display
0x00e1c8c8;Descending order display
0x00e1c8d8;Ascending display
0x00e1c8e8;Tools
0x00e1c8f0;Let go
0x00e1c8f8;What to bring
0x00e1c908;Organize
0x00e1c910;Select
0x00e1c918;Details
0x00e1c920;Capability check
0x00e1c930;Capacity enhancement
0x00e1c940;Item
0x00e1c950;Map selection
0x00e1c960;Required materials
0x00e1c970;Full playback
0x00e1c978;Rotation
0x00e1c980;hero
0x00e1c988;Warehouse
0x00e1c994;Automatic organization
0x00e1c9a4;Select all
0x00e1c9ac;Reply
0x00e1c9b4;Facility details
0x00e1c9c4;Destination setting
0x00e1c9d4;Pause menu
0x00e1c9e4;Map
0x00e1cac8;not equipped
0x00e1caf4;floor
0x00e1cb00;The item has been sent to the warehouse.
0x00e1cb20;Some items could not be sent due to limited quantity.
0x00e1cb58;Weapon warehouse is full. Please organize.
0x00e1cba0;.
0x00e1cba8;You can switch the ability tab with <Sign:6> or <Sign:4>.
0x00e1cbd8;You can switch between items and weapons with <Sign:6> and <Sign:4>
0x00e1cc24;field
0x00e1cc28;Town
0x00e1cc2c;city
0x00e1cc30;moat
0x00e1cc34;city
0x00e1cc3c;<Sign:0> Next
0x00e1cc54;only
0x00e1cc64;Required
0x00e1cc6c;Care
0x00e1cc74;Mission
0x00e1ccc4;Bandit
0x00e1cccc;Outlaw
0x00e1ccd4;rogue
0x00e1cce4;Golden people
0x00e1ccec;
0x00e1ccfc;Shinsengumi
0x00e1cd04;Kyoto Mimawarigumi
0x00e1cd38;Resume
0x00e1cd48;Skip
0x00e1cd60;Go to menu
0x00e1cd78;Maximum number of consecutive hits
0x00e1cd88;number
0x00e1cd94;number
0x00e1cd9c;
0x00e1cda4;
0x00e1cdb0;Heat action
0x00e1cdc8;broken
0x00e1cdd4;nothing was in it
0x00e1cdf4;Do you want to use your belongings?
0x00e1ce0c;Do you want to throw away your belongings?
0x00e1ce24;Do you want to save?
0x00e1ce3c;Do you want to temporarily change the difficulty level to beginner level?
0x00e1ce64;Are you sure you want to be a beginner?
0x00e1ce8c;There is no space in your weapon list. Select the weapon you want to move to the [n] item box.
0x00e1cee4;There is no space in the item list. [n] Select the item to move to the item box.
0x00e1cf44;You haven't selected an item, are you sure?
0x00e1cf74;Are you sure?
0x00e1cf8c;Do you want to complete the item organization?
0x00e1cfac;Do you want to set a destination?
0x00e1cfc4;Do you want to unlock the destination?
0x00e1cfdc;Would you like to return to the title?
0x00e1cff4;Do you want to interrupt?
0x00e1d004;Unsaved data will be lost. [N] Are you sure?
0x00e1d04c;Are you sure you want to interrupt?
0x00e1d074;Are you sure you want this title?
0x00e1d094;Cancel the order request. Is it OK? [n] (The delivered item will be cancelled)
0x00e1d0dc;Shogi has 5 points per game. [n] Do you want to pay?
0x00e1d104;Is it okay to upload the save data on the PlayStation Vita side to the [n] server and save it by overwriting [n]?
0x00e1d16c;Is it okay to overwrite the save data on the PlayStation Vita side with the save data on the [n] server [n]?
0x00e1d1cc;Is it okay to upload the save data on the PlayStation 3 side to the [n] server and save it by overwriting [n]?
0x00e1d22c;Is it okay to upload the save data on the PlayStation 4 side to the [n] server and save it by overwriting [n]?
0x00e1d28c;The save data on the server side has a higher [n] level (experience value) of the main character. Is it really okay to upload [n] and overwrite it as it is?
0x00e1d314;The save data on the server side has a longer [n] total play time. Is it really okay to upload [n] and overwrite it as it is?
0x00e1d394;The save data on the server side has a lower [n] level (experience value) of the main character. Is it really okay to download [n] and overwrite it as it is?
0x00e1d41c;The save data on the server side has a shorter [n] total play time. Is it really okay to download and overwrite [n] as it is?
0x00e1d49c;Do you want to fight in a row?
0x00e1d4ac;Do you want to finish chopping wood?
0x00e1d4c4;Would you like to quit the scarecrow mansion?
0x00e1d4e4;I have fully recovered my strength, do you want to use it?
0x00e1d514;The heat has been fully recovered, do you want to use it?
0x00e1d544;Your health and heat have been fully restored, do you want to use it?
0x00e1d57c;Would you like to return to the main menu?
0x00e1d59c;Would you like to return to the tunsho?
0x00e1d5b4;Would you like to return to the Scarecrow Mansion menu?
0x00e1d5dc;Would you like to return to the ultimate combat menu?
0x00e1d5fc;Are you sure you want this nickname?
0x00e1d628;No need to use now.
0x00e1d648;Not available here.
0x00e1d660;This is not thrown away.
0x00e1d678;It is equipped and cannot be thrown away.
0x00e1d698;Cannot be equipped by this hero.
0x00e1d6b8;The number of item boxes is the limit.
0x00e1d6e0;Empty normal weapons.
0x00e1d700;No equipment skills.
0x00e1d720;cannot be used.
0x00e1d738;Cannot equip because you do not have the right.
0x00e1d768;Equipment cannot be changed.
0x00e1d780;This cannot be moved.
0x00e1d798;The upload has been completed successfully.
0x00e1d7c0;The download has been completed successfully.
0x00e1d7e8;Could not download. [n] Save data has not been uploaded to the server [n].
0x00e1d840;Uploading. [n] Do not turn off the power. [n] Data may be corrupted.
0x00e1d8a0;Downloading. [n] Do not turn off the power. [n] Data may be corrupted.
0x00e1d900;[n] Upload failed because communication was lost.
0x00e1d938;[n] Download failed because communication was disconnected.
0x00e1d970;Not enough points.
0x00e1d988;Last time, because I was disconnected in the middle of a communication match,%s points were deducted from the [n]%s ranking score. [n] Please be careful about the following points and play. [n] ・ Please play in an environment with as good communication conditions as possible. [n] ・ Be careful not to turn off the power due to the rechargeable battery running out or erroneous operation. [n] -Do not intentionally turn off the power or communication.
0x00e1daa8;I signed out from "PSN". [n] Upload cannot be used.
0x00e1daf0;I signed out from "PSN". [n] Download is not available.
0x00e1db38;Checking server data. [n] Do not turn off the power. [n] Data may be corrupted.
0x00e1dba0;Communication has been cancelled.
0x00e1dc28;Reward
0x00e1dc38;Loaded with attribute bullets
0x00e1dc48;Release
0x00e1dc5c;Difficulty cannot be changed during battle.
0x00e1dc94;Last time, because I was disconnected in the middle of a communication match,%d points were deducted from the [n]%s ranking score. [n] Please be careful about the following points and play.
0x00e1dd30;・ Please play in an environment with as good communication conditions as possible. [n] ・ Be careful not to turn off the power or disconnect the communication due to an erroneous operation. [n] -Do not intentionally turn off the power or communication.
0x00e1ddd0;Oicho Kabu
0x00e1ddf8;You can find it even if you hide now!
0x00e1de20;Another Life
0x00e1de34;START button
0x00e1de50;
0x00e1de64;Make a planting plan
0x00e1de7c;Collective harvest
0x00e1de8c;sprinkle fertilizer
0x00e1de9c;Planting plan reset
0x00e1dec8;Do you want to reset the cropping plan?
0x00e1def0;The planting plan will be reset, is that okay?
0x00e1df28;
0x00e1df2c;Oka Scarecrow
0x00e1df3c;Machi-bugyō Scarecrow
0x00e1df4c;Scarecrow in the old age
0x00e1df5c;Shogun Scarecrow
0x00e1df84;Scarecrow to prevent feeding damage.
0x00e1dfa4;Scarecrow to prevent feeding damage a little.
0x00e1dfc4;Scarecrow to prevent feeding damage to some extent.
0x00e1dfe4;[n] Scarecrow that prevents feeding damage considerably.
0x00e1e00c;The strongest scarecrow that perfectly prevents feeding damage.
0x00e1e044;Planted area
0x00e1e054;Cultivation speed
0x00e1e064;Probability of a good harvest
0x00e1e084;Planting
0x00e1e09c;put
0x00e1e0ac;
0x00e1e0b4;Deleted
0x00e1e0c4;Return
0x00e1e0d4;Cancellation
0x00e1e0e4;Required parcel
0x00e1e0f4;Expected harvest
0x00e1e114;Normal
0x00e1e11c;fast
0x00e1e124;slow
0x00e1e13c;Damaged by vermin ...
0x00e1e15c;No crops to harvest.
0x00e1e184;%s%d%s harvested!
0x00e1e1a4;%s%d%s ... [n]%d%s I've been eaten ...
0x00e1e1d4;%s%d%s or so ...
0x00e1e1f4;%s%d%s! It's a good harvest.
0x00e1e20c;What a%s%d%s! It's a good harvest.
0x00e1e23c;Do you want to sprinkle %s? [n] (Number of possessions%d%s)
0x00e1e25c;%s is missing.
0x00e1e274;I just sprinkled it, so I can't use it now.
0x00e1e2ac;Whimsical cropping
0x00e1e384;Save
0x00e1e38c;
0x00e1e39c;
0x00e1e3a4;
0x00e1e3a8;
0x00e1e3cc;.
0x00e1e3d8;.
0x00e1e3e8;.
0x00e1e3f0;.
0x00e1e3f8;.
0x00e1e458;Total
0x00e1e464;Baba
0x00e1e474;Thank you for playing today. [n] Get reward bets!
0x00e1e4cc;Choose your favorite tag and flip it over. [n] If you turn over Baba, the game ends there.
0x00e1e52c;Since it was a "%s" tag,%d points are added. [n] Please select the next tag.
0x00e1e56c;I suddenly turned over Baba! [n] Unfortunately, the game ends with the first one.
0x00e1e5bc;I'm sorry. [n] I flipped over Baba, so the game ends here.
0x00e1e5f4;Congratulations! [n] I finished without turning over Baba until the end!
0x00e1e650;Remorse Reward
0x00e1e660;%d pieces Success reward
0x00e1e670;Perfect Achievement Reward
0x00e1e690;% Turn over the dth sheet!
0x00e1e6a8;% failed on the dth sheet ……
0x00e1e6c0;Great success!
0x00e1e6e8;book
0x00e1e6ec;gold
0x00e1e718;
0x00e1e720;
0x00e1e728;
0x00e1e738;
0x00e1e748;
0x00e1e754;
0x00e1e764;?
0x00e1e7a0;method
0x00e1e7a8;?
0x00e1e7e8;
0x00e1e7f0;
0x00e1e7f8;
0x00e1e818;
0x00e1e820;Stop
0x00e1e82c;
0x00e1e834;Dividend
0x00e1e83c;Acquired
0x00e1e858;
0x00e1e85c;
0x00e1e860;
0x00e1e88c;
0x00e1e894;
0x00e1e8a4;c
0x00e1e8ac;
0x00e1e8b4;
0x00e1e8c8;Texas Hold'em
0x00e1e8e0;Pineapple Hold'em
0x00e1e8f8;Omaha Hold'em
0x00e1e910;Trial practice
0x00e1e934;First two cards are dealt, [n] 2 cards in your hand and 5 shared cards to [n] any 5 cards to make a role and play.
0x00e1e98c;First, 3 cards are dealt, then 1 unnecessary card is discarded. [N] 2 cards in your hand and 5 shared cards to [n] any 5 cards are used to make a role and compete.
0x00e1ea04;First, 4 cards are dealt, and from 4 cards in hand and 5 shared cards, [n] 2 arbitrary cards and 3 shared cards are used to make a [n] role and play.
0x00e1ea6c;Practice how to play each poker game, including [n] actual play.
0x00e1eac0;Texas Trial Practice
0x00e1ead8;Pineapple trial practice
0x00e1eaf0;Omaha trial practice
0x00e1eb10;Practice how to play Texas Hold'em with [n] actual play.
0x00e1eb50;Practice how to play Pineapple Hold'em with [n] actual play.
0x00e1eb98;Practice how to play Omaha Hold'em with [n] actual play.
0x00e1ebe8;It's a serious game!
0x00e1ebf8;Good luck
0x00e1ec08;Get it fast
0x00e1ec18;Disappointed ...
0x00e1ec28;No way ...!?
0x00e1ec38;No, this is it!
0x00e1ec50;It's disjointed ...
0x00e1ec60;Can't you win with this ...
0x00e1ec78;This may be a winning decision ...
0x00e1ec90;I'll raise more!
0x00e1eca8;Would you like to go out with me ...
0x00e1ecc0;Let's get off ...
0x00e1ecd0;This game is going down ...
0x00e1ece8;Ahahahaha!
